referenced_tweets,possibly_sensitive,author_id,reply_settings,text,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,public_metrics.impression_count,geo.place_id,withheld.copyright,withheld.country_codes
[<ReferencedTweet id=1613951378963009551 type=quoted],False,1442994607302844416,everyone,"Stick to YOUR plan for this market. For anyone that started in ‘21 - you know yourself better than others. 

Use the knowledge from the bear as a way to develop a path to success for the next run. https://t.co/5UkS7KUxUE",0,0,0,0,0,,,
[<ReferencedTweet id=1613784538987077635 type=quoted],False,1364698279,everyone,The @Psmithjr2 one-handed floater is art! 🔥 https://t.co/PkeVPupsQ6,0,0,0,0,1,3b3916ee31cfc9e6,,
[<ReferencedTweet id=1613952755424530460 type=quoted],False,1539624662132482048,everyone,"Alpha Males speak with real authority in their voice, like me.
When I say something, it is what I say it is, period! https://t.co/pKlRK8bGvM",0,0,0,1,0,,,
[<ReferencedTweet id=1611887261137928193 type=replied_to],False,1593477863612841984,everyone,@Longdong696912 dm pls 😋 https://t.co/HPPZTFYt5M,0,0,0,0,0,,,
[<ReferencedTweet id=1613952628802686988 type=replied_to],False,1415698112602116096,everyone,@myglosshy Hello!! @Spotify @SpotifyCares can we know why Vibe by Taeyang ft Jimin is still not available in a few countries. We need you to fix this problem please https://t.co/GPhHNQqare,0,0,0,0,0,,,
,False,97267804,everyone,"Today, @GovernorVA announced more than $2.9 million for the Virginia Eviction Reduction Pilot (VERP) for seven projects throughout the Commonwealth to support eviction prevention services for 48 communities. 
https://t.co/1x6NYWBzZl https://t.co/wtbpuuEM5X",0,0,0,0,0,,,
[<ReferencedTweet id=1613951853762600960 type=quoted],False,1448803230339805187,everyone,Sean Payton is somewhere smiling. https://t.co/eauA1DIH85,1,0,1,0,0,,,
,False,1611486079240269824,everyone,"Polyhymnia, Aetheric Hydra (set Order) just sold on #GodsUnchained

Rarity: legendary / Meteorite
Sold Price: $5.30 USD (6.00%) ⬆️

to: https://t.co/aBWUhFSrQ2
from: https://t.co/2mWvoItR9g

ℹ️ More information: https://t.co/5iMSpPXvpN https://t.co/t7i36GPMIF",0,0,0,0,0,,,
[<ReferencedTweet id=1613928989675888644 type=replied_to],False,841157111962771457,everyone,@khyleri That’s it bro https://t.co/IfFdnTgekc,0,0,0,0,1,,,
,False,1526196324516958209,everyone,mds q isso https://t.co/64r4XqoH3l,0,0,0,0,0,,,
,False,1043223872118640643,everyone,"I feASGEGe cold16.204 winter in your hands 
#宜宾 #泸州 #达州 https://t.co/75tNoklVF5",0,0,0,0,0,,,
[<ReferencedTweet id=1613785541014687744 type=quoted],False,1129949859715440641,everyone,Ekumfi? This story has all the juice in it https://t.co/7nlGg8NNqR,0,0,0,0,0,,,
[<ReferencedTweet id=1613583211140874240 type=quoted],False,1518808578076807168,everyone,"Same as Biden and Fetterman and Hobbs, etc.  They are controllable.

Bernie was the Dem voters' choice, but could not be allowed to take the job.  Not controllable. https://t.co/mTeL9mWBql",0,0,0,0,1,,,
"[<ReferencedTweet id=1613886513594662912 type=quoted, <ReferencedTweet id=1613886513594662912 type=replied_to]",False,2773424737,everyone,"@ArtsakhPress Then #France does not recognise its own resulutions in the National Assembly and the Senate, and France does not recognise the truth that #Artsakh was independent before Azerbaijan became sovereign in 1991.

All France should be ashamed of this woman. https://t.co/9qixdUOwP4",0,0,0,0,3,,,
[<ReferencedTweet id=1613803553503559680 type=quoted],False,1613528707326513154,everyone,This man is the biggest threat to humanity on earth! https://t.co/D58blX3jnW,0,0,0,0,0,,,
[<ReferencedTweet id=1613953178201985045 type=replied_to],False,1502944815658553348,everyone,"@corrietait_ @EmmaBloorBooks @McconnellEryn Ooh! Corrie’s in trouble, seeing bananas everywhere! https://t.co/iw5VcJXvnL",0,0,0,0,0,,,
,False,1475947114526089217,everyone,i found two new monkey gifs to use https://t.co/tRwQO8zWSx https://t.co/OSUQzv2VSw,0,0,0,0,0,,,
[<ReferencedTweet id=1613896801530314755 type=quoted],False,840655720257323008,everyone,@JohnKerry is not a smart person. https://t.co/Dtv6JaRTwJ,0,0,0,0,0,,,
[<ReferencedTweet id=1613951383623077889 type=replied_to],False,773154354098479104,everyone,@34thGingerbread Just the most punchable ways of talking. https://t.co/rlisnOmZkU,0,0,0,0,1,,,
,False,1447028044628176896,everyone,God bless you https://t.co/J6HiRQGESb,0,0,0,0,0,,,
,False,54404631,everyone,Did a thing.  #IWATJ https://t.co/L1pLHo8ykp,0,0,0,0,0,4ec01c9dbc693497,,
[<ReferencedTweet id=1613952505892999168 type=replied_to],False,2723964407,everyone,"@gandalfcryptto Buddy @ShibaEatsRamen will live forever, we will not be broken 💎🚀👑 $SER #SER #ETH
https://t.co/rIMkyWjT2b https://t.co/GmccfZ2IQn",0,0,1,0,0,,,
,False,1496434626126311424,everyone,enough money to take lessons in drawing with?” https://t.co/GU8qnrZWWa,0,0,0,0,0,,,
,False,1539738219931123712,everyone,"Do you like my pokemon? 🥺💕🥺💕🥺💕🥺💕🥺💕 
#成都丝足 #成都spa #成都 https://t.co/brorwKFUBP",0,0,0,0,0,,,
"[<ReferencedTweet id=1592240149110349824 type=quoted, <ReferencedTweet id=1613952206126059520 type=replied_to]",False,105929533,everyone,"@Asathewriter I'll let you my info and some examples lmk if you're interested:3

https://t.co/0tneJOZ1H2",0,0,0,0,0,,,
[<ReferencedTweet id=1613950838392721408 type=quoted],False,1491986817310412806,everyone,no way https://t.co/Jx1ZaJ14jx,0,0,0,0,0,,,
[<ReferencedTweet id=1613726868229992448 type=quoted],False,1331366145895657472,everyone,Glamour ! https://t.co/OCw3NK8eam,0,0,0,0,0,,,
[<ReferencedTweet id=1613903478048559105 type=quoted],False,2869486990,everyone,"Forget breakfast, lunch or dinner, I could stare into her eyes forever😍 https://t.co/5hsLtHgXvi",0,0,0,0,2,,,
,False,1605893957002489856,everyone,"Do you like my pokemon? 🥺💕 
#青岛丝足 #青岛 #青岛资源 https://t.co/CZXhfKCBw6",0,0,0,0,0,,,
,False,1478645410860351490,everyone,"#五大联赛 the tribes about sent him presents doubly precious, and that he had a household of sixty #欧宝体育  https://t.co/WqU77GusIg",0,0,0,0,0,,,
,False,1536448641912692737,everyone,A9 except just sitting there making funny💔🍄🦐 #射屏 #高跟 #人妻 #萝莉 #福利姬 #御姐 #淫水 #喝茶 https://t.co/TVxK34lM8g,0,0,0,0,0,,,
[<ReferencedTweet id=1612924303389097984 type=quoted],False,30364977,everyone,Roughing the passer when all the guy did was shove the QB to the ground. https://t.co/Vo8154V09G,0,0,0,0,0,,,
[<ReferencedTweet id=1613953243117228054 type=replied_to],True,1375857616610541579,everyone,@UtzadNSFW Me @ Cass https://t.co/NUMSTIiI4q,0,0,1,0,0,,,
,False,1506039166861295618,everyone,"There were many pictures of the cat; many of her parents, too—odd, https://t.co/cWF0bMCTQt",0,0,0,0,0,,,
,False,1547529782,everyone,#IHERB  #DKH6146  headlamps on full.                                    IHERB_Code_is (( DKH6146 ))  enjoy               promocode_voucher_coupon_dicounts_offers_perfume_promo_Vitamin_herbs_Supplements         Proverbs are the adornment of speech https://t.co/eXLMNilhoW,0,0,0,0,0,,,
,False,1439332751774298115,everyone,Another day to be world class 🏋🏾‍♂️🖥️ https://t.co/biVjjG5RNY,0,0,0,0,0,,,
,False,3966348092,everyone,"ForestAntheaWoodQuinn   
#烟台 #开封 https://t.co/4swhEN1PAB",0,0,0,0,0,,,
,False,1039609581205442562,everyone,"Wright Douglas(s) Neil Gracie  https://t.co/CQsMKsDpcI 
#七星彩 #球雷竞技",0,0,0,0,0,,,
[<ReferencedTweet id=1613953627281920026 type=quoted],False,1596182986869071878,everyone,❤️‍🔥If you want real and genuine subscribers then dm on 👉 @onlyfans_prom0_  💓[300k+ Network] https://t.co/p8UDksms7I,0,0,0,0,0,,,
[<ReferencedTweet id=1613536279437656065 type=quoted],False,1147995224834097152,everyone,This. https://t.co/G2DcSLRrgA,0,0,0,0,0,,,
,True,1589322487392706560,everyone,"Girlfriend with Amazing Body gets Fucked and Rides POV &amp;amp; then Jerks out a Load 😜👄💃 
#nsfwtwt
source: in video https://t.co/prtp8NBgvO",0,0,0,0,0,,,
[<ReferencedTweet id=1613910636206882816 type=replied_to],False,871785341933551617,everyone,@TheCiscoKidder Ahhhh..I get it. Ur pretending to be republican!😃 https://t.co/4gRQ5LjIwm,0,0,0,0,0,,,
[<ReferencedTweet id=1613945859531575304 type=quoted],False,1609101406279176192,everyone,"The hyena let out a chuckle as he watches the rat's excitement. He can't believe how excited he is but didn't question it.

""I feel that I may need to make a big batch it seems. Wait here as I go make them."" (+) https://t.co/pFpnyZHUdN",0,1,0,0,0,,,
,True,1259139402296590336,everyone,Hiii miss you guys ❤️👀 https://t.co/MRkvD1lpJj,0,0,5,0,0,,,
,False,1399809002096279556,everyone,going to lock cj mike rushi and baller in the oatmeal dungeon tonight. don’t think I’m going to be providing dinner. https://t.co/N8BvSXFOVg,0,0,0,0,0,,,
,False,1136975911407013890,everyone,"I just want to put this out here. That whatever the future holds, my captain will always be you @babarazam258 I started watching cricket again only because of you. Thankyou for giving us beautiful memories!! And I am so so PROUD of you. 🥹💙
#PAKvNZ #BabarAzam https://t.co/q19uyWjEtu",0,0,0,0,0,,,
,False,1600333839540551680,everyone,A heart that loves is always young 939   #����  #����˿��  #����spa   https://t.co/68gBa8jyv7,0,0,0,0,0,,,
,False,1034810523127304193,everyone,"His hand is as big as his face 🔥
Have a safe flight baby you worked hard ❤️

#JUNHO #LeeJunho #2PM #이준호 #KingTheLand #킹더랜드 https://t.co/0ynkhbGSm5",0,0,0,0,4,,,
,False,1592441953978880000,everyone,"Fridays are for me. I deserve everything you have today. If you want my heel buried in your neck, you’d do what I want.

findom bnwo paypig whalesub walletdrain moneyslave sessions skype https://t.co/NXF2Q2Kr0J",0,0,0,0,0,,,
,True,1588565491781496832,everyone,"Ass Big Tits Blowjob Doggystyle 羅🍆 
#nsfwtwt
source: in video https://t.co/QFAPrt7dTN",0,0,0,0,0,,,
,False,1600420666942971904,everyone,Baldwin Hosea Beck Young Darren Washington #深圳 https://t.co/gfYcV4DNOg,0,0,0,0,0,,,
[<ReferencedTweet id=1613891081057214464 type=quoted],False,1487181847310258185,everyone,Clinton https://t.co/WkQgUHYIMx,0,0,0,0,0,,,
,False,1545799441675853827,everyone,London calling. Dizzy this end. Will you accept the charges? https://t.co/3REYZ4pX2W,0,0,0,0,0,,,
,False,3631780332,everyone,"Muriel Walpole Anna William  https://t.co/k1DlMcM7nC 
#AG电子 #下注",0,0,0,0,0,,,
,False,1461844753352429574,everyone,"7:14-R2686` Recognize me as being more frivolous 
#辽源 #四平 #松原 https://t.co/3aJ22Nsz0d",0,0,0,0,0,,,
,False,313974471,everyone,Doctor kidnapped in Tijuana. January 11th. Unconfirmed if it is cartel related. https://t.co/uNqKbSASas,0,0,0,0,0,,,
[<ReferencedTweet id=1613953730034167808 type=quoted],False,1604792197173465094,everyone,I have a love-hate relationshi. https://t.co/h9mCUFbKxK,0,0,0,0,0,,,
[<ReferencedTweet id=1613953730034167808 type=quoted],False,1603071299286437888,everyone,"For me, writing is a love-hate. https://t.co/yiYH2lx6I0",0,0,0,0,0,,,
[<ReferencedTweet id=1613952792263102486 type=replied_to],False,1568032344870686727,everyone,@Anthonyprice148 @Nothennyfr Same https://t.co/PL20pXsJJz,0,0,0,0,0,,,
[<ReferencedTweet id=1613951435867131909 type=quoted],False,1438685686199209987,everyone,my priorities are straight! https://t.co/V0WM0EHoto https://t.co/tO5we0Lcce,0,0,0,0,0,,,
,False,1604575393608257536,everyone,"Do you like my pokemon? 🥺💕 
#南京SPA #南京按摩 #南京 https://t.co/kgAnhGEuu6",0,0,0,0,0,,,
[<ReferencedTweet id=1613938780896911360 type=replied_to],False,2288634828,everyone,@jason500550 @LawrenceFermi @ImaginaryDrago1 @RonAJenkins Still you https://t.co/lQ5eEAoEsx,0,0,0,0,0,,,
,False,1210977469680869376,everyone,"BettinaNerissaDurwinLester   
#朝阳 #海淘 https://t.co/Z1mLSeH31w",0,0,0,0,0,,,
,False,1058039061422628864,everyone,"The Real Winner🔥 #Thunivu
#PongalWinnerThunivu https://t.co/wpAxWCOVeT",0,0,0,0,0,,,
[<ReferencedTweet id=1613953730034167808 type=quoted],False,1604818848645005312,everyone,"For me, writing is a love-hate. https://t.co/vEHuQ5Ct46",0,0,0,0,0,,,
,False,1561844086302187520,everyone,"PoliMOVE makes it two in a row, winning the Autonomous Challenge at CES 2023

 #Aspire #AuburnUniversity #AutonomousChallenge #AutonomousTigerRacing #AWS #Bridgestone #CES2023 #Cisco #Continental #Dallara #dSPACE #IAC #IndyAutonomousChallenge #KAIST

https://t.co/pTdBBb4Fgr https://t.co/Im69hG4SZB",0,0,0,0,0,,,
,False,1379928598040088577,everyone,"@NBAApesClub 
 NBA Ape Club. Get $20 free ❤️.
Official Twitter: https://t.co/iX2aDf3SjK
Official Telegram Group: https://t.co/vJdtfHBgTY
https://t.co/HWQd8YPKDn",0,0,0,0,0,,,
,False,1261051920367697920,everyone,"Daily Update Tweet: 
Day 5 of #100daysofcode w/ @LearnWeb3DAO
- Completed freecodecamp’s basic javascript section.
-Learned about recursion and completed exercises. 
- Now it’s time to move to ES6 which adds more features to JS. 
- Let's see what we have!
#100DaysofCodeLW3 https://t.co/oxg1YZOnLc",0,0,0,0,0,,,
[<ReferencedTweet id=1613952773090938912 type=quoted],False,1428639245648883714,following,"W-Wait . . . what?

Moonshine, you're not fibbing, are ya? https://t.co/UJ2fzDgSN6",0,0,0,0,0,,,
,False,1072404907230060544,everyone,"@Megooomie 
Thank you for participating!
Your prize draw results are...

Oops, better luck next time!

Do check out our official TikTok account too &gt;&gt;&gt; https://t.co/QFo6qOjROt https://t.co/XMey6T6efu",0,0,0,0,0,,,
[<ReferencedTweet id=1613952847359479820 type=replied_to],False,1326128695724154881,everyone,@fogfan55 Theres a blacks react to italian rap music and they absolutely love it and than go crazy when the guys give the italian kiss hello. It kept getting the rounds in italian twitter years back,0,0,0,0,0,,,
,False,1600382634542104577,everyone,Payne Zephaniah Yetta Connor Todd III. 🍼 😶 #天津 https://t.co/q16WGXn4CO,0,0,0,0,0,,,
,False,561975460,everyone,Top 50 College Athletic Directors https://t.co/vCKti3Afe8,0,1,9,0,53,,,
[<ReferencedTweet id=1613953730034167808 type=quoted],False,1601660270543360001,everyone,"For me, writing is a love-hate. https://t.co/cm81aDJiSf",0,0,0,0,0,,,
[<ReferencedTweet id=1613950372124495872 type=replied_to],False,24688065,everyone,@nucci_erika Yeah just saw it was fb not twitter.,0,0,0,0,0,,,
[<ReferencedTweet id=1613951021369233421 type=quoted],False,1613442140314505216,everyone,He don't have to call the police on her. Just make her some dinner then it's fine https://t.co/OWyJXSFJ2z,0,0,0,0,0,,,
[<ReferencedTweet id=1613936251283046400 type=quoted],False,1600912468959793156,mentionedUsers,Keep Jn out of your dirty mouth. TA has absolutely no ads. Stop spreading misinformation. https://t.co/QDEdUEDmCb,0,0,0,0,0,,,
[<ReferencedTweet id=1613953519484309505 type=quoted],False,1608865275059015681,everyone,Promote it on @nftmarkettplace https://t.co/DOZFtC7ME7,0,0,0,0,0,,,
[<ReferencedTweet id=1613953730034167808 type=quoted],False,1603052084890402816,everyone,"For me, writing is a love-hate. https://t.co/Fgn7OD2AKA",0,0,0,0,0,,,
[<ReferencedTweet id=1613471921173336065 type=quoted],False,1497574213980499968,everyone,She speaks the truth of alot of victims family members. I totally agree not that playing the roles is bad but winning awards creates a dangerous precedent. Immortalizing the wrong thing https://t.co/QQTgH68L7U,0,0,0,0,0,,,
[<ReferencedTweet id=1613943380572098561 type=quoted],False,948563638402523137,following,$OP is life @itjakub @ErinQuist @aditdileep @riyadisanv @agou62587810 @InkIven @OzOzimandias @Shangin96Vlad @greetchristmas @0xKingBaba @OAffoukou @huanghaoyi2 @Flash0or @AiswaryaCryptic @LuongMinhHuyen3 @endeavourmorsee @bejezusbeghandi @aye_aysal https://t.co/ci00bz8eg7,0,0,0,0,0,,,
[<ReferencedTweet id=1613535884594524165 type=replied_to],False,2435639028,everyone,"@kamoshika_vrc fake water :)
vec3 p,P,Q;float i,d=4.,a;for(p.x=sin(t*PI/d-.7),p.z=t*.5;i++&lt;1e2&amp;&amp;d&gt;1e-5;p+=vec3((FC.xy-.5*r)/r.y,.5)*d){P=p;P.y=abs(p.y+.5);d=min(P.y-.01,min(length(fract(P.xz)-.5)-.2,1.-P.y));Q=P*9.;for(a=1.;a&lt;1e2;d+=abs(dot(sin(Q*a),Q/Q))/a*.02)a+=a,Q.yz*=rotate2D(a);}o+=9./i; https://t.co/G6onessJe6",0,0,0,0,0,,,
,False,3301882119,everyone,"1/12-x1` The guilty will weep and the bitter will heal 
#武汉 #郑州 #西安 https://t.co/HumodHiHAd",0,0,0,0,0,,,
[<ReferencedTweet id=1613950715562426368 type=replied_to],False,3145601770,everyone,@musicalbounce @PaulCryan14 @thegrimbarian @LitespeedBlue @Jimblindsone @LeftBehindPoet @ConraddKonnrad @ChrisEv06631592 @viv_cooper @ShaneJa16905901 @1ainTro11sBots @Roblev0 @The_Leaver @Musc1esbri2 @Davidmetroland @bringiton8712 @Obohobofromnobo @wobski421 @cathyby @leftstance @N1geTro115T1ts @of_flocks @JohnRya13591294 @Martin020455 @Chr1s_not_a_bot @EuOutta @bazcarter15 @verokins @emperorofhind @BrunoTheBridge @David19531501 @andrewsibley15 @DelWatson9 @displacedyoon @somechewlip @Rayjudd7 @HWick_Chris @Gazza41 @CredaCreda @RandyKite @LordOfFreedom2 @resiguru @IanGianni @SetCondiment @wokewarriorFU @AndrewGarside3 @lordgmanilson @Jimbo12449841 @suastusa @MediaVentus I wonder ... https://t.co/SVd6rVw2by,0,0,0,0,1,,,
[<ReferencedTweet id=1613948553889550341 type=replied_to],False,1461735434875248650,everyone,@Chukwuebuker @doluwadamilare1 @Wizarab10 This fraudster is the one you were referring to right? https://t.co/G5anmIpIZq https://t.co/BXDPtGY7kr,0,0,0,0,0,,,
[<ReferencedTweet id=1613672199642308608 type=quoted],False,1330350189052387332,everyone,house of cards. https://t.co/9AWo9TaNUi,0,0,0,0,0,,,
,False,1480881383459463168,everyone,"#青岛 #西安 #宁波  https://t.co/cnOfIcEzK3
Would moment against court.
💫💌😝😋💋",0,0,0,0,0,,,
[<ReferencedTweet id=1613591259666608131 type=quoted],False,62783,everyone,Great @HearInLAdotcom podcast with 2 of my fave Chicago-proud + LA-based cronies. Check it out 👇 https://t.co/cHEHYp1Jvy,0,0,0,0,2,6eb95eddb81a6b4b,,
,False,1364127604358348803,everyone,Vintage serial hottie🥵🔥💦💦 https://t.co/6nq1mKlHwu,0,0,1,0,0,,,
[<ReferencedTweet id=1613953749449572355 type=replied_to],False,1374555039528669184,everyone,@AltTextUtil @oedipusnj Extracted text in image descriptions 2/3 https://t.co/3gRKbVRV7W,0,1,0,0,1,,,
